"day_date","matchup","team","opposition","location","off_night","tired","total_games","off_nights","week_info"
2021-12-08,9,NYR,COL,Home,Y,Tired,4,3,Most Games
2021-12-08,9,OTT,,,,,2,0,Least Games
2021-12-08,9,PHI,NJD,Away,Y,,3,2,
2021-12-08,9,PIT,,,,,2,1,Least Games
2021-12-08,9,SEA,,,,,2,0,Least Games
2021-12-08,9,SJS,,,,,3,0,
2021-12-08,9,STL,,,,,4,1,Most Games
2021-12-08,9,TBL,,,,,3,0,
2021-12-08,9,TOR,,,,,3,0,
2021-12-08,9,VAN,BOS,Home,Y,,3,3,
2021-12-08,9,VGK,DAL,Home,Y,,3,3,
2021-12-08,9,WPG,,,,,3,1,
2021-12-08,9,WSH,,,,,2,1,Least Games
2021-12-09,9,ANA,CBJ,Away,N,,4,1,Most Games
2021-12-09,9,ARI,,,,,2,1,Least Games
2021-12-09,9,BOS,EDM,Away,N,Tired,3,1,
2021-12-09,9,BUF,,,,,3,1,
2021-12-09,9,CAR,CGY,Away,N,,4,1,Most Games
2021-12-09,9,CBJ,ANA,Home,N,,3,0,
2021-12-09,9,CGY,CAR,Home,N,,4,1,Most Games
2021-12-09,9,CHI,MTL,Away,N,,4,1,Most Games
2021-12-09,9,COL,,,,,3,3,
2021-12-09,9,DAL,LAK,Away,N,Tired,3,1,
2021-12-09,9,DET,STL,Away,N,,3,1,
2021-12-09,9,EDM,BOS,Home,N,Tired Opposition,3,0,
2021-12-09,9,FLA,,,,,3,2,
2021-12-09,9,LAK,DAL,Home,N,Tired Opposition,2,0,Least Games
2021-12-09,9,MIN,SJS,Away,N,,4,1,Most Games
2021-12-09,9,MTL,CHI,Home,N,,3,0,
2021-12-09,9,NJD,,,,,3,2,
2021-12-09,9,NSH,NYI,Away,N,,4,2,Most Games
2021-12-09,9,NYI,NSH,Home,N,,3,0,
2021-12-09,9,NYR,,,,,4,3,Most Games
2021-12-09,9,OTT,,,,,2,0,Least Games
2021-12-09,9,PHI,,,,,3,2,
2021-12-09,9,PIT,,,,,2,1,Least Games
2021-12-09,9,SEA,WPG,Home,N,,2,0,Least Games
2021-12-09,9,SJS,MIN,Home,N,,3,0,
2021-12-09,9,STL,DET,Home,N,,4,1,Most Games
2021-12-09,9,TBL,TOR,Away,N,,3,0,
2021-12-09,9,TOR,TBL,Home,N,,3,0,
2021-12-09,9,VAN,,,,,3,3,
2021-12-09,9,VGK,,,,,3,3,
2021-12-09,9,WPG,SEA,Away,N,,3,1,
2021-12-09,9,WSH,,,,,2,1,Least Games
2021-12-10,9,ANA,,,,,4,1,Most Games
2021-12-10,9,ARI,FLA,Home,Y,,2,1,Least Games
2021-12-10,9,BOS,,,,,3,1,
2021-12-10,9,BUF,NYR,Home,Y,,3,1,
2021-12-10,9,CAR,,,,,4,1,Most Games
2021-12-10,9,CBJ,,,,,3,0,
2021-12-10,9,CGY,,,,,4,1,Most Games
2021-12-10,9,CHI,,,,,4,1,Most Games
2021-12-10,9,COL,DET,Home,Y,Tired Opposition,3,3,
2021-12-10,9,DAL,,,,,3,1,
2021-12-10,9,DET,COL,Away,Y,Tired,3,1,
2021-12-10,9,EDM,,,,,3,0,
2021-12-10,9,FLA,ARI,Away,Y,,3,2,
2021-12-10,9,LAK,,,,,2,0,Least Games
2021-12-10,9,MIN,,,,,4,1,Most Games
2021-12-10,9,MTL,,,,,3,0,
2021-12-10,9,NJD,NSH,Home,Y,Tired Opposition,3,2,
2021-12-10,9,NSH,NJD,Away,Y,Tired,4,2,Most Games
2021-12-10,9,NYI,,,,,3,0,
2021-12-10,9,NYR,BUF,Away,Y,,4,3,Most Games
2021-12-10,9,OTT,,,,,2,0,Least Games
2021-12-10,9,PHI,VGK,Away,Y,,3,2,
2021-12-10,9,PIT,WSH,Away,Y,,2,1,Least Games
2021-12-10,9,SEA,,,,,2,0,Least Games
2021-12-10,9,SJS,,,,,3,0,
2021-12-10,9,STL,,,,,4,1,Most Games
2021-12-10,9,TBL,,,,,3,0,
2021-12-10,9,TOR,,,,,3,0,
2021-12-10,9,VAN,WPG,Home,Y,Tired Opposition,3,3,
2021-12-10,9,VGK,PHI,Home,Y,,3,3,
2021-12-10,9,WPG,VAN,Away,Y,Tired,3,1,
2021-12-10,9,WSH,PIT,Home,Y,,2,1,Least Games
2021-12-11,9,ANA,PIT,Away,N,Tired Opposition,4,1,Most Games
2021-12-11,9,ARI,PHI,Home,N,Both Tired,2,1,Least Games
2021-12-11,9,BOS,CGY,Away,N,,3,1,
2021-12-11,9,BUF,WSH,Home,N,Both Tired,3,1,
2021-12-11,9,CAR,EDM,Away,N,,4,1,Most Games
2021-12-11,9,CBJ,SEA,Away,N,,3,0,
2021-12-11,9,CGY,BOS,Home,N,,4,1,Most Games
2021-12-11,9,CHI,TOR,Away,N,,4,1,Most Games
2021-12-11,9,COL,,,,,3,3,
2021-12-11,9,DAL,SJS,Away,N,,3,1,
2021-12-11,9,DET,,,,,3,1,
2021-12-11,9,EDM,CAR,Home,N,,3,0,
2021-12-11,9,FLA,,,,,3,2,
2021-12-11,9,LAK,MIN,Home,N,,2,0,Least Games
2021-12-11,9,MIN,LAK,Away,N,,4,1,Most Games
2021-12-11,9,MTL,STL,Away,N,,3,0,
2021-12-11,9,NJD,NYI,Away,N,Tired,3,2,
2021-12-11,9,NSH,,,,,4,2,Most Games
2021-12-11,9,NYI,NJD,Home,N,Tired Opposition,3,0,
2021-12-11,9,NYR,,,,,4,3,Most Games
2021-12-11,9,OTT,TBL,Home,N,,2,0,Least Games
2021-12-11,9,PHI,ARI,Away,N,Both Tired,3,2,
2021-12-11,9,PIT,ANA,Home,N,Tired,2,1,Least Games
2021-12-11,9,SEA,CBJ,Home,N,,2,0,Least Games
2021-12-11,9,SJS,DAL,Home,N,,3,0,
2021-12-11,9,STL,MTL,Home,N,,4,1,Most Games
2021-12-11,9,TBL,OTT,Away,N,,3,0,
2021-12-11,9,TOR,CHI,Home,N,,3,0,
2021-12-11,9,VAN,,,,,3,3,
2021-12-11,9,VGK,,,,,3,3,
2021-12-11,9,WPG,,,,,3,1,
2021-12-11,9,WSH,BUF,Away,N,Both Tired,2,1,Least Games
2021-12-12,9,ANA,STL,Away,Y,Both Tired,4,1,Most Games
2021-12-12,9,ARI,,,,,2,1,Least Games
2021-12-12,9,BOS,,,,,3,1,
2021-12-12,9,BUF,,,,,3,1,
2021-12-12,9,CAR,VAN,Away,Y,Tired,4,1,Most Games
2021-12-12,9,CBJ,,,,,3,0,
2021-12-12,9,CGY,,,,,4,1,Most Games
2021-12-12,9,CHI,,,,,4,1,Most Games
2021-12-12,9,COL,FLA,Home,Y,,3,3,
2021-12-12,9,DAL,,,,,3,1,
2021-12-12,9,DET,,,,,3,1,
2021-12-12,9,EDM,,,,,3,0,
2021-12-12,9,FLA,COL,Away,Y,,3,2,
2021-12-12,9,LAK,,,,,2,0,Least Games
2021-12-12,9,MIN,VGK,Away,Y,Tired,4,1,Most Games
2021-12-12,9,MTL,,,,,3,0,
2021-12-12,9,NJD,,,,,3,2,
2021-12-12,9,NSH,NYR,Away,Y,,4,2,Most Games
2021-12-12,9,NYI,,,,,3,0,
2021-12-12,9,NYR,NSH,Home,Y,,4,3,Most Games
2021-12-12,9,OTT,,,,,2,0,Least Games
2021-12-12,9,PHI,,,,,3,2,
2021-12-12,9,PIT,,,,,2,1,Least Games
2021-12-12,9,SEA,,,,,2,0,Least Games
2021-12-12,9,SJS,,,,,3,0,
2021-12-12,9,STL,ANA,Home,Y,Both Tired,4,1,Most Games
2021-12-12,9,TBL,,,,,3,0,
2021-12-12,9,TOR,,,,,3,0,
2021-12-12,9,VAN,CAR,Home,Y,Tired Opposition,3,3,
2021-12-12,9,VGK,MIN,Home,Y,Tired Opposition,3,3,
2021-12-12,9,WPG,,,,,3,1,
2021-12-12,9,WSH,,,,,2,1,Least Games
2021-12-13,9,ANA,,,,,4,1,Most Games
2021-12-13,9,ARI,,,,,2,1,Least Games
2021-12-13,9,BOS,,,,,3,1,
2021-12-13,9,BUF,,,,,3,1,
2021-12-13,9,CAR,,,,,4,1,Most Games
2021-12-13,9,CBJ,,,,,3,0,
2021-12-13,9,CGY,CHI,Away,Y,,4,1,Most Games
2021-12-13,9,CHI,CGY,Home,Y,,4,1,Most Games
2021-12-13,9,COL,,,,,3,3,
2021-12-13,9,DAL,,,,,3,1,
2021-12-13,9,DET,,,,,3,1,
2021-12-13,9,EDM,,,,,3,0,
2021-12-13,9,FLA,,,,,3,2,
2021-12-13,9,LAK,,,,,2,0,Least Games
2021-12-13,9,MIN,,,,,4,1,Most Games
2021-12-13,9,MTL,,,,,3,0,
2021-12-13,9,NJD,,,,,3,2,
2021-12-13,9,NSH,,,,,4,2,Most Games
2021-12-13,9,NYI,,,,,3,0,
2021-12-13,9,NYR,,,,,4,3,Most Games
2021-12-13,9,OTT,,,,,2,0,Least Games
2021-12-13,9,PHI,,,,,3,2,
2021-12-13,9,PIT,,,,,2,1,Least Games
2021-12-13,9,SEA,,,,,2,0,Least Games
2021-12-13,9,SJS,,,,,3,0,
2021-12-13,9,STL,,,,,4,1,Most Games
2021-12-13,9,TBL,,,,,3,0,
2021-12-13,9,TOR,,,,,3,0,
2021-12-13,9,VAN,,,,,3,3,
2021-12-13,9,VGK,,,,,3,3,
2021-12-13,9,WPG,,,,,3,1,
2021-12-13,9,WSH,,,,,2,1,Least Games
2021-12-14,10,ANA,,,,,3,3,
2021-12-14,10,ARI,,,,,3,3,
2021-12-14,10,BOS,VGK,Home,N,,4,1,Most Games
2021-12-14,10,BUF,WPG,Away,N,,4,2,Most Games
2021-12-14,10,CAR,MIN,Away,N,,4,1,Most Games
2021-12-14,10,CBJ,VAN,Away,N,,4,1,Most Games
2021-12-14,10,CGY,NSH,Away,N,Tired,3,0,
2021-12-14,10,CHI,,,,,3,2,
2021-12-14,10,COL,NYR,Home,N,,4,1,Most Games
2021-12-14,10,DAL,STL,Home,N,,4,2,Most Games
2021-12-14,10,DET,NYI,Home,N,,4,1,Most Games
2021-12-14,10,EDM,TOR,Home,N,,4,1,Most Games
2021-12-14,10,FLA,OTT,Home,N,,3,0,
2021-12-14,10,LAK,TBL,Away,N,,4,1,Most Games
2021-12-14,10,MIN,CAR,Home,N,,4,1,Most Games
2021-12-14,10,MTL,PIT,Away,N,,4,1,Most Games
2021-12-14,10,NJD,PHI,Away,N,,4,1,Most Games
2021-12-14,10,NSH,CGY,Home,N,Tired Opposition,4,2,Most Games
2021-12-14,10,NYI,DET,Away,N,,4,2,Most Games
2021-12-14,10,NYR,COL,Away,N,,3,2,
2021-12-14,10,OTT,FLA,Away,N,,4,1,Most Games
2021-12-14,10,PHI,NJD,Home,N,,3,0,
2021-12-14,10,PIT,MTL,Home,N,,3,2,
2021-12-14,10,SEA,SJS,Away,N,,4,2,Most Games
2021-12-14,10,SJS,SEA,Home,N,,2,0,Least Games
2021-12-14,10,STL,DAL,Away,N,,3,2,
2021-12-14,10,TBL,LAK,Home,N,,3,0,
2021-12-14,10,TOR,EDM,Away,N,,4,1,Most Games
2021-12-14,10,VAN,CBJ,Home,N,,4,1,Most Games
2021-12-14,10,VGK,BOS,Away,N,,4,2,Most Games
2021-12-14,10,WPG,BUF,Home,N,,3,2,
2021-12-14,10,WSH,,,,,3,3,
2021-12-15,10,ANA,SEA,Home,Y,Tired Opposition,3,3,
2021-12-15,10,ARI,NYR,Home,Y,Tired Opposition,3,3,
2021-12-15,10,BOS,,,,,4,1,Most Games
2021-12-15,10,BUF,,,,,4,2,Most Games
2021-12-15,10,CAR,,,,,4,1,Most Games
2021-12-15,10,CBJ,,,,,4,1,Most Games
2021-12-15,10,CGY,,,,,3,0,
2021-12-15,10,CHI,WSH,Home,Y,,3,2,
2021-12-15,10,COL,,,,,4,1,Most Games
2021-12-15,10,DAL,,,,,4,2,Most Games
2021-12-15,10,DET,,,,,4,1,Most Games
2021-12-15,10,EDM,,,,,4,1,Most Games
2021-12-15,10,FLA,,,,,3,0,
2021-12-15,10,LAK,,,,,4,1,Most Games
2021-12-15,10,MIN,,,,,4,1,Most Games
2021-12-15,10,MTL,,,,,4,1,Most Games
2021-12-15,10,NJD,,,,,4,1,Most Games
2021-12-15,10,NSH,,,,,4,2,Most Games
2021-12-15,10,NYI,,,,,4,2,Most Games
2021-12-15,10,NYR,ARI,Away,Y,Tired,3,2,
2021-12-15,10,OTT,,,,,4,1,Most Games
2021-12-15,10,PHI,,,,,3,0,
2021-12-15,10,PIT,,,,,3,2,
2021-12-15,10,SEA,ANA,Away,Y,Tired,4,2,Most Games
2021-12-15,10,SJS,,,,,2,0,Least Games
2021-12-15,10,STL,,,,,3,2,
2021-12-15,10,TBL,,,,,3,0,
2021-12-15,10,TOR,,,,,4,1,Most Games
2021-12-15,10,VAN,,,,,4,1,Most Games
2021-12-15,10,VGK,,,,,4,2,Most Games
2021-12-15,10,WPG,,,,,3,2,
2021-12-15,10,WSH,CHI,Away,Y,,3,3,
2021-12-16,10,ANA,,,,,3,3,
2021-12-16,10,ARI,,,,,3,3,
2021-12-16,10,BOS,NYI,Away,N,,4,1,Most Games
2021-12-16,10,BUF,MIN,Away,N,,4,2,Most Games
2021-12-16,10,CAR,DET,Home,N,,4,1,Most Games
2021-12-16,10,CBJ,EDM,Away,N,,4,1,Most Games
2021-12-16,10,CGY,TOR,Home,N,,3,0,
2021-12-16,10,CHI,,,,,3,2,
2021-12-16,10,COL,NSH,Away,N,,4,1,Most Games
2021-12-16,10,DAL,,,,,4,2,Most Games
2021-12-16,10,DET,CAR,Away,N,,4,1,Most Games
2021-12-16,10,EDM,CBJ,Home,N,,4,1,Most Games
2021-12-16,10,FLA,LAK,Home,N,,3,0,
2021-12-16,10,LAK,FLA,Away,N,,4,1,Most Games
2021-12-16,10,MIN,BUF,Home,N,,4,1,Most Games
2021-12-16,10,MTL,PHI,Home,N,,4,1,Most Games
2021-12-16,10,NJD,VGK,Home,N,,4,1,Most Games
2021-12-16,10,NSH,COL,Home,N,,4,2,Most Games
2021-12-16,10,NYI,BOS,Home,N,,4,2,Most Games
2021-12-16,10,NYR,,,,,3,2,
2021-12-16,10,OTT,TBL,Away,N,,4,1,Most Games
2021-12-16,10,PHI,MTL,Away,N,,3,0,
2021-12-16,10,PIT,,,,,3,2,
2021-12-16,10,SEA,,,,,4,2,Most Games
2021-12-16,10,SJS,VAN,Home,N,,2,0,Least Games
2021-12-16,10,STL,,,,,3,2,
2021-12-16,10,TBL,OTT,Home,N,,3,0,
2021-12-16,10,TOR,CGY,Away,N,,4,1,Most Games
2021-12-16,10,VAN,SJS,Away,N,,4,1,Most Games
2021-12-16,10,VGK,NJD,Away,N,,4,2,Most Games
2021-12-16,10,WPG,,,,,3,2,
2021-12-16,10,WSH,,,,,3,3,
2021-12-17,10,ANA,ARI,Home,Y,,3,3,
2021-12-17,10,ARI,ANA,Away,Y,,3,3,
2021-12-17,10,BOS,,,,,4,1,Most Games
2021-12-17,10,BUF,PIT,Away,Y,Tired,4,2,Most Games
2021-12-17,10,CAR,,,,,4,1,Most Games
2021-12-17,10,CBJ,,,,,4,1,Most Games
2021-12-17,10,CGY,,,,,3,0,
2021-12-17,10,CHI,NSH,Home,Y,Tired Opposition,3,2,
2021-12-17,10,COL,,,,,4,1,Most Games
2021-12-17,10,DAL,STL,Away,Y,,4,2,Most Games
2021-12-17,10,DET,,,,,4,1,Most Games
2021-12-17,10,EDM,,,,,4,1,Most Games
2021-12-17,10,FLA,,,,,3,0,
2021-12-17,10,LAK,,,,,4,1,Most Games
2021-12-17,10,MIN,,,,,4,1,Most Games
2021-12-17,10,MTL,,,,,4,1,Most Games
2021-12-17,10,NJD,,,,,4,1,Most Games
2021-12-17,10,NSH,CHI,Away,Y,Tired,4,2,Most Games
2021-12-17,10,NYI,,,,,4,2,Most Games
2021-12-17,10,NYR,VGK,Home,Y,Tired Opposition,3,2,
2021-12-17,10,OTT,,,,,4,1,Most Games
2021-12-17,10,PHI,,,,,3,0,
2021-12-17,10,PIT,BUF,Home,Y,Tired Opposition,3,2,
2021-12-17,10,SEA,,,,,4,2,Most Games
2021-12-17,10,SJS,,,,,2,0,Least Games
2021-12-17,10,STL,DAL,Home,Y,,3,2,
2021-12-17,10,TBL,,,,,3,0,
2021-12-17,10,TOR,,,,,4,1,Most Games
2021-12-17,10,VAN,,,,,4,1,Most Games
2021-12-17,10,VGK,NYR,Away,Y,Tired,4,2,Most Games
2021-12-17,10,WPG,WSH,Home,Y,,3,2,
2021-12-17,10,WSH,WPG,Away,Y,,3,3,
2021-12-18,10,ANA,,,,,3,3,
2021-12-18,10,ARI,,,,,3,3,
2021-12-18,10,BOS,MTL,Away,N,,4,1,Most Games
2021-12-18,10,BUF,,,,,4,2,Most Games
2021-12-18,10,CAR,LAK,Home,N,,4,1,Most Games
2021-12-18,10,CBJ,CGY,Away,N,,4,1,Most Games
2021-12-18,10,CGY,CBJ,Home,N,,3,0,
2021-12-18,10,CHI,DAL,Away,N,Both Tired,3,2,
2021-12-18,10,COL,TBL,Home,N,,4,1,Most Games
2021-12-18,10,DAL,CHI,Home,N,Both Tired,4,2,Most Games
2021-12-18,10,DET,NJD,Home,N,,4,1,Most Games
2021-12-18,10,EDM,SEA,Away,N,,4,1,Most Games
2021-12-18,10,FLA,MIN,Away,N,,3,0,
2021-12-18,10,LAK,CAR,Away,N,,4,1,Most Games
2021-12-18,10,MIN,FLA,Home,N,,4,1,Most Games
2021-12-18,10,MTL,BOS,Home,N,,4,1,Most Games
2021-12-18,10,NJD,DET,Away,N,,4,1,Most Games
2021-12-18,10,NSH,,,,,4,2,Most Games
2021-12-18,10,NYI,,,,,4,2,Most Games
2021-12-18,10,NYR,,,,,3,2,
2021-12-18,10,OTT,PHI,Away,N,,4,1,Most Games
2021-12-18,10,PHI,OTT,Home,N,,3,0,
2021-12-18,10,PIT,,,,,3,2,
2021-12-18,10,SEA,EDM,Home,N,,4,2,Most Games
2021-12-18,10,SJS,,,,,2,0,Least Games
2021-12-18,10,STL,,,,,3,2,
2021-12-18,10,TBL,COL,Away,N,,3,0,
2021-12-18,10,TOR,VAN,Away,N,,4,1,Most Games
2021-12-18,10,VAN,TOR,Home,N,,4,1,Most Games
2021-12-18,10,VGK,,,,,4,2,Most Games
2021-12-18,10,WPG,,,,,3,2,
2021-12-18,10,WSH,,,,,3,3,
2021-12-19,10,ANA,,,,,3,3,
2021-12-19,10,ARI,VAN,Away,Y,Tired Opposition,3,3,
2021-12-19,10,BOS,OTT,Away,Y,Both Tired,4,1,Most Games
2021-12-19,10,BUF,,,,,4,2,Most Games
2021-12-19,10,CAR,NSH,Home,Y,Tired,4,1,Most Games
2021-12-19,10,CBJ,,,,,4,1,Most Games
2021-12-19,10,CGY,,,,,3,0,
2021-12-19,10,CHI,,,,,3,2,
2021-12-19,10,COL,,,,,4,1,Most Games
2021-12-19,10,DAL,,,,,4,2,Most Games
2021-12-19,10,DET,,,,,4,1,Most Games
2021-12-19,10,EDM,,,,,4,1,Most Games
2021-12-19,10,FLA,,,,,3,0,
2021-12-19,10,LAK,WSH,Away,Y,Tired,4,1,Most Games
2021-12-19,10,MIN,,,,,4,1,Most Games
2021-12-19,10,MTL,,,,,4,1,Most Games
2021-12-19,10,NJD,PIT,Home,Y,Tired,4,1,Most Games
2021-12-19,10,NSH,CAR,Away,Y,Tired Opposition,4,2,Most Games
2021-12-19,10,NYI,VGK,Home,Y,,4,2,Most Games
2021-12-19,10,NYR,,,,,3,2,
2021-12-19,10,OTT,BOS,Home,Y,Both Tired,4,1,Most Games
2021-12-19,10,PHI,,,,,3,0,
2021-12-19,10,PIT,NJD,Away,Y,Tired Opposition,3,2,
2021-12-19,10,SEA,TOR,Home,Y,Both Tired,4,2,Most Games
2021-12-19,10,SJS,,,,,2,0,Least Games
2021-12-19,10,STL,WPG,Away,Y,,3,2,
2021-12-19,10,TBL,,,,,3,0,
2021-12-19,10,TOR,SEA,Away,Y,Both Tired,4,1,Most Games
2021-12-19,10,VAN,ARI,Home,Y,Tired,4,1,Most Games
2021-12-19,10,VGK,NYI,Away,Y,,4,2,Most Games
2021-12-19,10,WPG,STL,Home,Y,,3,2,
2021-12-19,10,WSH,LAK,Home,Y,Tired Opposition,3,3,
2021-12-20,10,ANA,EDM,Away,Y,,3,3,
2021-12-20,10,ARI,,,,,3,3,
2021-12-20,10,BOS,,,,,4,1,Most Games
2021-12-20,10,BUF,CBJ,Home,Y,,4,2,Most Games
2021-12-20,10,CAR,,,,,4,1,Most Games
2021-12-20,10,CBJ,BUF,Away,Y,,4,1,Most Games
2021-12-20,10,CGY,,,,,3,0,
2021-12-20,10,CHI,,,,,3,2,
2021-12-20,10,COL,DET,Away,Y,,4,1,Most Games
2021-12-20,10,DAL,MIN,Home,Y,,4,2,Most Games
2021-12-20,10,DET,COL,Home,Y,,4,1,Most Games
2021-12-20,10,EDM,ANA,Home,Y,,4,1,Most Games
2021-12-20,10,FLA,,,,,3,0,
2021-12-20,10,LAK,,,,,4,1,Most Games
2021-12-20,10,MIN,DAL,Away,Y,,4,1,Most Games
2021-12-20,10,MTL,NYI,Away,Y,Tired Opposition,4,1,Most Games
2021-12-20,10,NJD,,,,,4,1,Most Games
2021-12-20,10,NSH,,,,,4,2,Most Games
2021-12-20,10,NYI,MTL,Home,Y,Tired,4,2,Most Games
2021-12-20,10,NYR,,,,,3,2,
2021-12-20,10,OTT,,,,,4,1,Most Games
2021-12-20,10,PHI,,,,,3,0,
2021-12-20,10,PIT,,,,,3,2,
2021-12-20,10,SEA,,,,,4,2,Most Games
2021-12-20,10,SJS,,,,,2,0,Least Games
2021-12-20,10,STL,,,,,3,2,
2021-12-20,10,TBL,,,,,3,0,
2021-12-20,10,TOR,,,,,4,1,Most Games
2021-12-20,10,VAN,,,,,4,1,Most Games
2021-12-20,10,VGK,,,,,4,2,Most Games
2021-12-20,10,WPG,,,,,3,2,
2021-12-20,10,WSH,,,,,3,3,
2021-12-21,11,ANA,CGY,Away,N,Tired,6,2,Most Games
2021-12-21,11,ARI,SEA,Away,N,,5,2,
2021-12-21,11,BOS,CAR,Home,N,,6,1,Most Games
2021-12-21,11,BUF,,,,,6,2,Most Games
2021-12-21,11,CAR,BOS,Away,N,,5,1,
2021-12-21,11,CBJ,,,,,5,2,
2021-12-21,11,CGY,ANA,Home,N,Tired Opposition,6,3,Most Games
2021-12-21,11,CHI,FLA,Home,N,,6,2,Most Games
2021-12-21,11,COL,,,,,6,3,Most Games
2021-12-21,11,DAL,,,,,6,3,Most Games
2021-12-21,11,DET,,,,,5,2,
2021-12-21,11,EDM,,,,,6,2,Most Games
2021-12-21,11,FLA,CHI,Away,N,,6,1,Most Games
2021-12-21,11,LAK,,,,,6,3,Most Games
2021-12-21,11,MIN,,,,,3,0,Least Games
2021-12-21,11,MTL,,,,,5,3,
2021-12-21,11,NJD,PIT,Away,N,,6,2,Most Games
2021-12-21,11,NSH,WPG,Home,N,,6,1,Most Games
2021-12-21,11,NYI,,,,,5,1,
2021-12-21,11,NYR,,,,,5,3,
2021-12-21,11,OTT,STL,Home,N,,6,1,Most Games
2021-12-21,11,PHI,WSH,Home,N,,5,1,
2021-12-21,11,PIT,NJD,Home,N,,6,2,Most Games
2021-12-21,11,SEA,ARI,Home,N,,6,1,Most Games
2021-12-21,11,SJS,VAN,Home,N,,6,3,Most Games
2021-12-21,11,STL,OTT,Away,N,,5,0,
2021-12-21,11,TBL,VGK,Away,N,,6,4,Most Games
2021-12-21,11,TOR,,,,,4,0,
2021-12-21,11,VAN,SJS,Away,N,,6,1,Most Games
2021-12-21,11,VGK,TBL,Home,N,,6,3,Most Games
2021-12-21,11,WPG,NSH,Away,N,,6,3,Most Games
2021-12-21,11,WSH,PHI,Away,N,,6,2,Most Games
2021-12-22,11,ANA,,,,,6,2,Most Games
2021-12-22,11,ARI,,,,,5,2,
2021-12-22,11,BOS,,,,,6,1,Most Games
2021-12-22,11,BUF,COL,Home,Y,,6,2,Most Games
2021-12-22,11,CAR,,,,,5,1,
2021-12-22,11,CBJ,,,,,5,2,
2021-12-22,11,CGY,,,,,6,3,Most Games
2021-12-22,11,CHI,,,,,6,2,Most Games
2021-12-22,11,COL,BUF,Away,Y,,6,3,Most Games
2021-12-22,11,DAL,WPG,Home,Y,Tired Opposition,6,3,Most Games
2021-12-22,11,DET,,,,,5,2,
2021-12-22,11,EDM,LAK,Away,Y,,6,2,Most Games
2021-12-22,11,FLA,,,,,6,1,Most Games
2021-12-22,11,LAK,EDM,Home,Y,,6,3,Most Games
2021-12-22,11,MIN,,,,,3,0,Least Games
2021-12-22,11,MTL,NYR,Away,Y,,5,3,
2021-12-22,11,NJD,,,,,6,2,Most Games
2021-12-22,11,NSH,,,,,6,1,Most Games
2021-12-22,11,NYI,,,,,5,1,
2021-12-22,11,NYR,MTL,Home,Y,,5,3,
2021-12-22,11,OTT,,,,,6,1,Most Games
2021-12-22,11,PHI,,,,,5,1,
2021-12-22,11,PIT,,,,,6,2,Most Games
2021-12-22,11,SEA,,,,,6,1,Most Games
2021-12-22,11,SJS,,,,,6,3,Most Games
2021-12-22,11,STL,,,,,5,0,
2021-12-22,11,TBL,,,,,6,4,Most Games
2021-12-22,11,TOR,,,,,4,0,
2021-12-22,11,VAN,,,,,6,1,Most Games
2021-12-22,11,VGK,,,,,6,3,Most Games
2021-12-22,11,WPG,DAL,Away,Y,Tired,6,3,Most Games
2021-12-22,11,WSH,,,,,6,2,Most Games
2021-12-23,11,ANA,VAN,Away,N,,6,2,Most Games
2021-12-23,11,ARI,TBL,Home,N,,5,2,
2021-12-23,11,BOS,COL,Home,N,Tired Opposition,6,1,Most Games
2021-12-23,11,BUF,CBJ,Away,N,Tired,6,2,Most Games
2021-12-23,11,CAR,OTT,Away,N,,5,1,
2021-12-23,11,CBJ,BUF,Home,N,Tired Opposition,5,2,
2021-12-23,11,CGY,SEA,Home,N,,6,3,Most Games
2021-12-23,11,CHI,DAL,Home,N,Tired Opposition,6,2,Most Games
2021-12-23,11,COL,BOS,Away,N,Tired,6,3,Most Games
2021-12-23,11,DAL,CHI,Away,N,Tired,6,3,Most Games
2021-12-23,11,DET,MIN,Away,N,,5,2,
2021-12-23,11,EDM,SJS,Away,N,Tired,6,2,Most Games
2021-12-23,11,FLA,NSH,Home,N,,6,1,Most Games
2021-12-23,11,LAK,VGK,Away,N,Tired,6,3,Most Games
2021-12-23,11,MIN,DET,Home,N,,3,0,Least Games
2021-12-23,11,MTL,NJD,Away,N,Tired,5,3,
2021-12-23,11,NJD,MTL,Home,N,Tired Opposition,6,2,Most Games
2021-12-23,11,NSH,FLA,Away,N,,6,1,Most Games
2021-12-23,11,NYI,WSH,Home,N,,5,1,
2021-12-23,11,NYR,,,,,5,3,
2021-12-23,11,OTT,CAR,Home,N,,6,1,Most Games
2021-12-23,11,PHI,PIT,Away,N,,5,1,
2021-12-23,11,PIT,PHI,Home,N,,6,2,Most Games
2021-12-23,11,SEA,CGY,Away,N,,6,1,Most Games
2021-12-23,11,SJS,EDM,Home,N,Tired Opposition,6,3,Most Games
2021-12-23,11,STL,TOR,Away,N,,5,0,
2021-12-23,11,TBL,ARI,Away,N,,6,4,Most Games
2021-12-23,11,TOR,STL,Home,N,,4,0,
2021-12-23,11,VAN,ANA,Home,N,,6,1,Most Games
2021-12-23,11,VGK,LAK,Home,N,Tired Opposition,6,3,Most Games
2021-12-23,11,WPG,,,,,6,3,Most Games
2021-12-23,11,WSH,NYI,Away,N,,6,2,Most Games
2021-12-24,11,ANA,,,,,6,2,Most Games
2021-12-24,11,ARI,,,,,5,2,
2021-12-24,11,BOS,,,,,6,1,Most Games
2021-12-24,11,BUF,,,,,6,2,Most Games
2021-12-24,11,CAR,,,,,5,1,
